CEP;UF;CIDADE;BAIRRO;LOGRADOURO
29015240;ES;Vitória;Centro;Praça Cecília Monteiro
29015280;ES;Vitória;Centro;Rua Treze de Maio
29015290;ES;Vitória;Centro;Rua Aristides Freire
29015300;ES;Vitória;Centro;Rua Basílio Daemon
29015310;ES;Vitória;Centro;Rua Coutinho Mascarenhas
29015320;ES;Vitória;Centro;Rua Deocleciano de Oliveira
29015330;ES;Vitória;Centro;Rua Graciano Neves
29015340;ES;Vitória;Centro;Rua Humberto Cavalini
29015350;ES;Vitória;Centro;Rua Maria Saraiva
29015360;ES;Vitória;Centro;Escadaria Acyr Guimarães
29015370;ES;Vitória;Centro;Travessa São José
29015380;ES;Vitória;Centro;Rua do Vintém
29015390;ES;Vitória;Centro;Rua Washington Luiz
29015400;ES;Vitória;Centro;Rua Bernardino Monteiro
29015450;ES;Vitória;Centro;Rua Elpídio Boamorte
29015500;ES;Vitória;Centro;Rua Coronel Monjardim
29015510;ES;Vitória;Centro;Rua Dom Fernando
29015550;ES;Vitória;Centro;Rua Joaquim Cortes
29015560;ES;Vitória;Centro;Praça Irmã Josepha Hozanah
29015590;ES;Vitória;Centro;Rua Marcondes de Souza
29015610;ES;Vitória;Centro;Escadaria Serrat
29015620;ES;Vitória;Centro;Rua Soldado Abílio Santos
29015660;ES;Vitória;Centro;Escadaria Tenente Aristides
29015680;ES;Vitória;Centro;Rua Uruguai
29015700;ES;Vitória;Piedade;Rampa José Rufino de Oliveira
29015701;ES;Vitória;Piedade;Rampa Tenente Luiz Queiroz do Nascimento
29015704;ES;Vitória;Piedade;Beco João Dutra
29015705;ES;Vitória;Piedade;Rampa Odílio Ferreira Silva
29015706;ES;Vitória;Piedade;Praça Terreirinho
29015707;ES;Vitória;Piedade;Escadaria José Correa Filho
29015708;ES;Vitória;Piedade;Escadaria Áurea Gonçalves de Oliveira
29015709;ES;Vitória;Piedade;Escadaria Guiomar Leite de Oliveira
29015711;ES;Vitória;Piedade;Escadaria Urânio
29015712;ES;Vitória;Piedade;Rampa Aylton Reis
29015713;ES;Vitória;Piedade;Escadaria José Martins Reis
29015714;ES;Vitória;Piedade;Escadaria Arnaldina Gomes Vieira
29015715;ES;Vitória;Piedade;Escadaria Plutão
29015716;ES;Vitória;Piedade;Travessa Halley
29015717;ES;Vitória;Piedade;Beco Verano Machado
29015718;ES;Vitória;Piedade;Beco Arnaldina Gomes Vieira I
29015719;ES;Vitória;Piedade;Beco José Correa Filho
29015720;ES;Vitória;Piedade;Rua Giusepe Giovanotti
29015722;ES;Vitória;Piedade;Escadaria Nilza Abreu
29015723;ES;Vitória;Piedade;Beco José Correa Filho I
29015725;ES;Vitória;Piedade;Escadaria Ezequiel Correia de Oliveira
29015726;ES;Vitória;Piedade;Escadaria Rosa Martins Reis
29015740;ES;Vitória;Piedade;Escadaria Vitor Ferreira
29016015;ES;Vitória;Centro;Escadaria Francisco Pereira Andrade
29016020;ES;Vitória;Centro;Rua Antônio Aguirre
29016040;ES;Vitória;Centro;Rua Aristides Navarro
29016050;ES;Vitória;Centro;Rua Aylson Cabral
29016060;ES;Vitória;Centro;Rua Carlos Gomes
29016070;ES;Vitória;Centro;Escadaria Chácara do Catete
29016080;ES;Vitória;Centro;Escadaria da Piedade
29016090;ES;Vitória;Centro;Rua José Américo
29016095;ES;Vitória;Centro;Rua do Rosário
29016100;ES;Vitória;Centro;Escadaria do Rosário
29016110;ES;Vitória;Centro;Rua Doutor Genibaldo Rosas
29016120;ES;Vitória;Centro;Escadaria Eduardo Silva
29016130;ES;Vitória;Centro;Rua Filomeno Ribeiro
29016140;ES;Vitória;Centro;Escadaria Francisco de Paula Andrade
29016150;ES;Vitória;Centro;Rua Frei Antônio dos Mártires
29016160;ES;Vitória;Centro;Escadaria Giuseppe Giovanotti
29016170;ES;Vitória;Centro;Escadaria Doutor Heraldo Lucas
29016180;ES;Vitória;Centro;Escadaria Jayme Figueira
29016190;ES;Vitória;Centro;Rua João Antunes Barbosa
29016200;ES;Vitória;Centro;Rua João Caetano
29016210;ES;Vitória;Centro;Escadaria Lourival Ferreira Lamego
29016220;ES;Vitória;Centro;Rua Medardo Cavalini
29016230;ES;Vitória;Centro;Rua Monsenhor Pedrinha
29016240;ES;Vitória;Centro;Escadaria Nicolau de Abreu
29016250;ES;Vitória;Centro;Rua Padre da Nóbrega
29016260;ES;Vitória;Centro;Rua Pereira Pinto
29016270;ES;Vitória;Centro;Praça Odilon Souza Barbosa
29016275;ES;Vitória;Centro;Escadaria Ranulpho Gianordoli
29016280;ES;Vitória;Centro;Travessa do Rosário
29016290;ES;Vitória;Centro;Rua São Bento
29016295;ES;Vitória;Centro;Ladeira São Bento
29016300;ES;Vitória;Centro;Escadaria Santos Pinto
29016310;ES;Vitória;Centro;Escadaria São Judas Tadeu
29016320;ES;Vitória;Centro;Rua Serrat
29016330;ES;Vitória;Centro;Rua Soldado Benoni Falcão Gouvea
29016340;ES;Vitória;Centro;Rua Wilson Freitas
29016350;ES;Vitória;Centro;Escadaria Djanira Lima
29016370;ES;Vitória;Centro;Escadaria Duntalmo Lopes
29016380;ES;Vitória;Centro;Rua Edmundo Bittencourt
29016390;ES;Vitória;Centro;Escadaria Etelvina Nunes Vieira
29016410;ES;Vitória;Centro;Escadaria Papa Leão XIII
29016420;ES;Vitória;Centro;Escadaria Manoel Elias Martins
29016430;ES;Vitória;Centro;Escadaria Manuel Xavier Paes Barreto
29016440;ES;Vitória;Centro;Praça Mário de Oliveira Silva
29016700;ES;Vitória;Fonte Grande;Rua Nestor Lima
29016705;ES;Vitória;Fonte Grande;Rampa Tenente Luiz Queiroz do Nascimento
29016706;ES;Vitória;Fonte Grande;Beco João Antunes Barbosa 2
29016707;ES;Vitória;Fonte Grande;Beco João Antunes Barbosa 3
29016708;ES;Vitória;Fonte Grande;Beco João Antunes Barbosa 4
29016710;ES;Vitória;Fonte Grande;Travessa Duarte Silva
29016711;ES;Vitória;Fonte Grande;Beco João Antunes Barbosa 6
29016712;ES;Vitória;Fonte Grande;Beco João Antunes Barbosa 7
29016713;ES;Vitória;Fonte Grande;Beco João Antunes Barbosa 8
29016714;ES;Vitória;Fonte Grande;Beco João Antunes Barbosa 9
29016716;ES;Vitória;Fonte Grande;Escadaria Ranulpho Gianordoli
29016717;ES;Vitória;Fonte Grande;Beco Medardo Cavalini 1
29016718;ES;Vitória;Fonte Grande;Beco Ricardo Silva Gorza 1
29016719;ES;Vitória;Fonte Grande;Escadaria Manoel Elias Martins
29016720;ES;Vitória;Fonte Grande;Beco Ricardo Silva Gorza 2
29016721;ES;Vitória;Fonte Grande;Rua Coronel Alziro Vianna
29016722;ES;Vitória;Fonte Grande;Escadaria Jayme Figueira
29016723;ES;Vitória;Fonte Grande;Escadaria Ricardo Silva Gorza
29016724;ES;Vitória;Fonte Grande;Beco Ricardo Silva Gorza 3
29016725;ES;Vitória;Fonte Grande;Rua Graciano Neves
29016726;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 1
29016727;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 2
29016728;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 3
29016729;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 4
29016730;ES;Vitória;Fonte Grande;Escadaria Doutor Heraldo Lucas
29016731;ES;Vitória;Fonte Grande;Praça Mário de Oliveira Silva
29016732;ES;Vitória;Fonte Grande;Beco Mário de Oliveira Silva II
29016733;ES;Vitória;Fonte Grande;Rua Mário de Oliveira Silva I
29016735;ES;Vitória;Fonte Grande;Rua João Antunes Barbosa
29016736;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 5
29016737;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 6
29016738;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 7
29016739;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa 1
29016740;ES;Vitória;Fonte Grande;Rua Soldado Benoni Falcão Gouvêa
29016741;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa 2
29016742;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa 3
29016743;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa 4
29016744;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa 5
29016745;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa
29016746;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa 6
29016747;ES;Vitória;Fonte Grande;Escadaria João Antunes Barbosa 7
29016748;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes 8
29016750;ES;Vitória;Fonte Grande;Rua Medardo Cavalini
29016755;ES;Vitória;Fonte Grande;Rua Morro da Piedade
29016770;ES;Vitória;Fonte Grande;Escadaria Vitor Ferreira
29016775;ES;Vitória;Fonte Grande;Escadaria Duntalmo Lopes
29016780;ES;Vitória;Fonte Grande;Escadaria Eduardo Silva
29017010;ES;Vitória;Forte São João;Avenida Marechal Mascarenhas de Moraes
29017018;ES;Vitória;Forte São João;Avenida Vitória
29017020;ES;Vitória;Forte São João;Avenida Vitória
29017022;ES;Vitória;Forte São João;Avenida Vitória
29017023;ES;Vitória;Forte São João;Avenida Vitória
29017024;ES;Vitória;Forte São João;Beco Domingos Carneiro
29017025;ES;Vitória;Forte São João;Avenida Vitória
29017026;ES;Vitória;Forte São João;Beco José Alves Santana
29017027;ES;Vitória;Forte São João;Avenida Vitória
29017028;ES;Vitória;Forte São João;Escadaria Alcides Farias Santos
29017029;ES;Vitória;Forte São João;Escadaria Balgno Ferreira da Rocha
29017030;ES;Vitória;Forte São João;Escadaria Manoel Elliotério Filho
29017031;ES;Vitória;Forte São João;Escadaria Domingos Couto Lima
29017032;ES;Vitória;Forte São João;Escadaria João Batista Moscon
29017033;ES;Vitória;Forte São João;Beco Nadir Santos
29017034;ES;Vitória;Forte São João;Beco Domingos Couto Lima
29017035;ES;Vitória;Forte São João;Rampa José Alves Santana
29017036;ES;Vitória;Forte São João;Beco Zilda Mizzetti da Silva
29017037;ES;Vitória;Forte São João;Beco Algenico José Coelho
29017038;ES;Vitória;Forte São João;Beco Wesley Barbosa Maria
29017039;ES;Vitória;Forte São João;Beco Almir Dias
29017040;ES;Vitória;Forte São João;Rua Sebastião Mori
29017041;ES;Vitória;Forte São João;Rampa Olímpia Angélica Mota
29017042;ES;Vitória;Forte São João;Escadaria Antípo Francisco do Nascimento
29017043;ES;Vitória;Forte São João;Rua Balgno Ferreira da Rocha
29017044;ES;Vitória;Forte São João;Escadaria Esperança Faria do Nascimento
29017045;ES;Vitória;Forte São João;Beco Três Marias
29017046;ES;Vitória;Forte São João;Escadaria Ercidalio da Silva
29017047;ES;Vitória;Forte São João;Praça Américo Poli Monjardim
29017048;ES;Vitória;Forte São João;Escadaria Hilda Martins Modesto
29017049;ES;Vitória;Forte São João;Escadaria José Antônio da Silva
29017050;ES;Vitória;Forte São João;Rua Cristóvão Alvarenga
29017051;ES;Vitória;Forte São João;Escadaria Júlio Henrique
29017052;ES;Vitória;Forte São João;Rua José Martins da Silva
29017053;ES;Vitória;Forte São João;Escadaria Mateus Nacimento
29017055;ES;Vitória;Forte São João;Escadaria Donato Amaro Borges
29017057;ES;Vitória;Forte São João;Beco Hilda Martins Modesto
29017060;ES;Vitória;Forte São João;Rua Júlio Henrique
29017062;ES;Vitória;Forte São João;Beco Índios do Forte
29017065;ES;Vitória;Forte São João;Escadaria Três Marias
