CEP;UF;CIDADE;BAIRRO;LOGRADOURO
60360730;CE;Fortaleza;Antônio Bezerra;Vila Canudo
60360740;CE;Fortaleza;Antônio Bezerra;Travessa Nelson Machado
60360750;CE;Fortaleza;Antônio Bezerra;Rua Oito de Dezembro
60360760;CE;Fortaleza;Antônio Bezerra;Rua Professor Joaquim Nogueira
60360765;CE;Fortaleza;Antônio Bezerra;Vila Simone
60360770;CE;Fortaleza;Antônio Bezerra;Vila Soares Mota
60360780;CE;Fortaleza;Antônio Bezerra;Vila Gleice Magno
60360800;CE;Fortaleza;Antônio Bezerra;Travessa Joaquim Nogueira
60360802;CE;Fortaleza;Antônio Bezerra;Vila Brasil
60360804;CE;Fortaleza;Antônio Bezerra;Praça José Moreira Leitão
60360806;CE;Fortaleza;Antônio Bezerra;Vila Magnólia
60360808;CE;Fortaleza;Antônio Bezerra;Praça José Leitão
60360810;CE;Fortaleza;Antônio Bezerra;Rua São Salvador
60360811;CE;Fortaleza;Antônio Bezerra;Rua Serrano Bezerra
60360812;CE;Fortaleza;Antônio Bezerra;Praça Professor Serrano Bezerra
60360820;CE;Fortaleza;Antônio Bezerra;Rua Hugo Vítor
60360830;CE;Fortaleza;Antônio Bezerra;Vila Papai do Céu
60360840;CE;Fortaleza;Antônio Bezerra;Rua Joaquim Leitão
60360842;CE;Fortaleza;Antônio Bezerra;Avenida Mister Hull
60360845;CE;Fortaleza;Antônio Bezerra;Avenida Mister Hull
60361000;CE;Fortaleza;Antônio Bezerra;Rua Tomás Rodrigues
60361010;CE;Fortaleza;Antônio Bezerra;Rua Padre Perdigão Sampaio
60361020;CE;Fortaleza;Antônio Bezerra;Rua Salgado Filho
60361030;CE;Fortaleza;Antônio Bezerra;Rua Major Celestino
60361040;CE;Fortaleza;Antônio Bezerra;Rua Viena
60361050;CE;Fortaleza;Antônio Bezerra;Conjunto Aeronáutica
60361070;CE;Fortaleza;Antônio Bezerra;Travessa Vale Costa
60361080;CE;Fortaleza;Antônio Bezerra;Galeria Aliança de Ouro
60361100;CE;Fortaleza;Antônio Bezerra;Vila Dona Luzia
60361110;CE;Fortaleza;Antônio Bezerra;Rua Francisco Rocha
60361120;CE;Fortaleza;Antônio Bezerra;Praça Ipiranga
60361130;CE;Fortaleza;Antônio Bezerra;Rua Joaquim Franklin
60361160;CE;Fortaleza;Antônio Bezerra;Praça Manuel Vitoriano
60361170;CE;Fortaleza;Antônio Bezerra;Vila Marcilene
60361180;CE;Fortaleza;Antônio Bezerra;Vila Miranda
60361200;CE;Fortaleza;Antônio Bezerra;Vila Paiva
60361210;CE;Fortaleza;Antônio Bezerra;Vila Brito Barbosa
60361240;CE;Fortaleza;Antônio Bezerra;Vila Professor Serrano Bezerra
60361260;CE;Fortaleza;Antônio Bezerra;Rua 1
60361270;CE;Fortaleza;Antônio Bezerra;Rua 2
60361280;CE;Fortaleza;Antônio Bezerra;Rua 3
60361290;CE;Fortaleza;Antônio Bezerra;Rua 4
60361291;CE;Fortaleza;Antônio Bezerra;Rua 5
60361292;CE;Fortaleza;Antônio Bezerra;Rua 6
60361295;CE;Fortaleza;Antônio Bezerra;Rua 7
60361300;CE;Fortaleza;Antônio Bezerra;Rua do Canal
60410010;CE;Fortaleza;Montese;Vila Nossa Senhora da Candelária
60410020;CE;Fortaleza;Montese;Vila Irismar
60410072;CE;Fortaleza;Montese;Rua Queirós Ribeiro
60410080;CE;Fortaleza;Montese;Travessa Queirós Ribeiro
60410100;CE;Fortaleza;Montese;Rua César Rossas
60410103;CE;Fortaleza;Montese;Praça da Aparecida
60410120;CE;Fortaleza;Montese;Vila Bagdá
60410150;CE;Fortaleza;Montese;Avenida José do Patrocínio
60410160;CE;Fortaleza;Montese;Rua Isaie Bóris
60410162;CE;Fortaleza;Montese;Rua Antônio Fiuza
60410164;CE;Fortaleza;Montese;Vila Josefa Cunha
