CEP;UF;CIDADE;BAIRRO;LOGRADOURO
70210120;DF;Brasília;Vila da Telebrasília;Rua 20
70210125;DF;Brasília;Vila da Telebrasília;Rua 21
70210130;DF;Brasília;Vila da Telebrasília;Rua 22
70210135;DF;Brasília;Vila da Telebrasília;Rua 23
70210140;DF;Brasília;Vila da Telebrasília;Rua 24
70210145;DF;Brasília;Vila da Telebrasília;Rua 25
70210150;DF;Brasília;Vila da Telebrasília;Rua 26
70210155;DF;Brasília;Vila da Telebrasília;Rua 27
70210160;DF;Brasília;Vila da Telebrasília;Rua 28
70210165;DF;Brasília;Vila da Telebrasília;Rua 29
70210175;DF;Brasília;Vila da Telebrasília;Rua 30
70210550;DF;Brasília;Asa Sul;Acampamento Saturnino de Brito
70232000;DF;Brasília;Asa Sul;Quadra SQS 202
70232010;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco A
70232020;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco B
70232030;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco C
70232040;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco D
70232050;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco E
70232060;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco F
70232070;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco G
70232080;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco H
70232090;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco I
70232100;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco J
70232110;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco K
70232120;DF;Brasília;Asa Sul;Quadra SQS 202 Bloco L
70232400;DF;Brasília;Asa Sul;Quadra EQS 202/203
70232500;DF;Brasília;Asa Sul;Quadra CLS 202
70232510;DF;Brasília;Asa Sul;Quadra CLS 201 Bloco A
70232515;DF;Brasília;Asa Sul;Quadra CLS 202 Bloco A
70232520;DF;Brasília;Asa Sul;Quadra CLS 201 Bloco B
70232525;DF;Brasília;Asa Sul;Quadra CLS 202 Bloco B
70232530;DF;Brasília;Asa Sul;Quadra CLS 201 Bloco C
70232535;DF;Brasília;Asa Sul;Quadra CLS 202 Bloco C
70232540;DF;Brasília;Asa Sul;Quadra CLS 201 Bloco D
70232545;DF;Brasília;Asa Sul;Quadra CLS 202 Bloco D
